"","bird_id","colony","trip","trip_id","start_time","end_time","nest_attendance","trip_duration","max_dist","dest_lat","dest_long","departing_angle","dest_angle","max_speed"
"304",12667,"Pladda",242,"242_12667",2015-04-23 17:50:44,2015-04-23 18:30:45,NA,40.0166666666667,5.44224914586351,55.457348,-5.050259,66.7222919781087,53.3652096809973,3.81495756585465
"305",12667,"Pladda",243,"243_12667",2015-04-24 04:10:36,2015-04-24 05:30:38,579.85,80.0333333333333,3.68423683458882,55.445523,-5.16804,-63.4791431574067,-57.5484303007417,2.69341733734801
"306",12667,"Pladda",244,"244_12667",2015-04-24 07:10:34,2015-04-24 07:30:32,99.9333333333333,19.9666666666667,3.87527774934206,55.440655,-5.175757,-68.3574396158559,-68.3574396158559,3.22607196726312
"307",12667,"Pladda",245,"245_12667",2015-04-24 09:15:35,2015-04-24 10:15:35,105.05,60.0083333333333,5.91480266956074,55.404555,-5.03489,116.324530420076,116.324530420076,3.25240541916308
"308",12667,"Pladda",246,"246_12667",2015-04-24 12:15:35,2015-04-24 14:15:34,119.991666666667,119.983333333333,6.71597528803097,55.438146,-5.223366,-79.9064913880273,-79.9064913880273,3.71598384620551
"309",12667,"Pladda",247,"247_12667",2015-04-24 15:15:31,2015-04-24 16:45:32,59.9583333333333,90.0083333333333,7.81607579301544,55.442669,-5.239526,-73.9622008123159,-77.7824561496746,3.52264476029251
"310",12667,"Pladda",248,"248_12667",2015-04-24 17:15:30,2015-04-24 20:15:29,29.9666666666667,179.983333333333,3.64120894835237,55.440775,-5.17167,-38.5398725749824,-66.7237793555505,1.23005048903889
"311",12667,"Pladda",249,"249_12667",2015-04-25 03:45:22,2015-04-25 05:45:23,449.883333333333,120.016666666667,5.45991054671595,55.443238,-5.20073,-66.6379083010482,-70.4834039491007,1.53773209067128
"312",12667,"Pladda",250,"250_12667",2015-04-25 07:45:21,2015-04-25 16:10:16,119.975,504.916666666667,8.52962982513661,55.444687,-5.25029,-82.4586695252854,-77.3280636165256,4.24562974658451
"313",12667,"Pladda",251,"251_12667",2015-04-26 04:10:10,2015-04-26 05:10:08,719.891666666667,59.975,4.27004805405691,55.438046,-5.183857,-58.7561952407884,-72.9362747089105,2.81073995717727
