"","bird_id","colony","trip","trip_id","start_time","end_time","nest_attendance","trip_duration","max_dist","dest_lat","dest_long","departing_angle","dest_angle","max_speed"
"522",12697,"Oronsay",171,"171_12697",2015-06-16 22:31:41,2015-06-16 23:31:43,179.975,60.0333333333333,1.12109164150876,56.034459,-6.223707,-27.4332208047184,-27.4332208047184,0.595515567538476
"523",12697,"Oronsay",172,"172_12697",2015-06-17 01:01:40,2015-06-17 02:01:39,89.9416666666667,59.9916666666667,1.06379496095084,56.03367,-6.224346,-38.9363799328021,-34.2033877875291,0.547408414341758
"524",12697,"Oronsay",173,"173_12697",2015-06-17 05:01:38,2015-06-17 09:31:41,179.975,270.05,3.11177277388813,56.003922,-6.247208,-140.492535478253,-140.976544942072,1.68172047570187
"525",12697,"Oronsay",174,"174_12697",2015-06-17 10:01:39,2015-06-17 12:31:38,29.975,149.975,3.12183660656772,56.00394,-6.2475,-140.444065581766,-140.476131218471,1.71431230995584
"526",12697,"Oronsay",175,"175_12697",2015-06-17 14:01:41,2015-06-17 20:31:29,90.05,389.8,3.13205747562477,56.00387,-6.247606,-42.1391939152663,-139.640842335356,1.19805645009593
"540",12697,"Oronsay",189,"189_12697",2015-06-22 18:40:22,2015-06-22 21:40:20,NA,179.975,3.12851117195829,56.003808,-6.247383,-140.308323896761,-140.62073031312,1.68846791670175
"541",12697,"Oronsay",190,"190_12697",2015-06-23 04:10:18,2015-06-23 05:40:16,389.958333333333,89.9666666666667,0.998661431359405,56.031408,-6.227552,-49.1438378548782,-51.4636017792308,0.49892851498217
"542",12697,"Oronsay",191,"191_12697",2015-06-23 07:10:19,2015-06-23 12:40:14,90.0583333333333,329.908333333333,3.16481377588457,56.00343,-6.247477,-140.093196472041,-140.71732809301,1.70428672938631
"543",12697,"Oronsay",192,"192_12697",2015-06-23 14:40:12,2015-06-23 16:40:10,119.966666666667,119.966666666667,0.997630891107634,56.031448,-6.227467,-31.4608448733872,-51.6735949955223,0.324410163710329
"544",12697,"Oronsay",193,"193_12697",2015-06-23 21:40:07,2015-06-23 22:10:07,299.95,30,1.82915730600778,56.034387,-6.190824,57.8241335756325,57.8241335756325,0.986514627552411
"545",12697,"Oronsay",194,"194_12697",2015-06-24 04:10:03,2015-06-24 07:10:02,359.941666666667,179.975,6.68189958067851,56.084115,-6.238502,-47.3509462659457,-12.7775860569924,3.18262804661426
"546",12697,"Oronsay",195,"195_12697",2015-06-24 08:40:01,2015-06-24 19:09:56,89.9833333333333,629.916666666667,32.5596905803512,55.738697,-6.317104,-151.441055036807,-168.658352928338,9.5404581223442
"547",12697,"Oronsay",196,"196_12697",2015-06-25 02:39:51,2015-06-25 04:09:50,449.925,89.975,1.72706072985471,56.014669,-6.235325,-133.836470328507,-133.836470328507,0.927642003013924
"548",12697,"Oronsay",197,"197_12697",2015-06-25 05:09:50,2015-06-25 08:09:50,60.0083333333333,179.991666666667,1.00932396150962,56.030945,-6.228443,-59.3976556555022,-55.8192961050768,0.430099145869411
"549",12697,"Oronsay",198,"198_12697",2015-06-25 10:39:53,2015-06-25 12:39:54,150.058333333333,120.008333333333,3.32530580820433,56.003975,-6.25246,-136.063765353136,-136.6493239283,1.82958512730131
"550",12697,"Oronsay",199,"199_12697",2015-06-25 15:39:44,2015-06-25 20:09:42,179.841666666667,269.958333333333,1.39995627002305,56.036588,-6.226088,-29.6470579683723,-29.6470579683723,0.758286729672143
"551",12697,"Oronsay",200,"200_12697",2015-06-26 02:09:37,2015-06-26 09:09:34,359.916666666667,419.95,3.48321865686227,56.003868,-6.255845,-136.627394225786,-134.706076250135,1.6551188138133
"552",12697,"Oronsay",201,"201_12697",2015-06-26 09:39:39,2015-06-26 10:09:40,30.0916666666667,30.0083333333333,0.335517882815021,56.022985,-6.218464,-146.572771059989,-146.572771059989,0.163639902979403
"553",12697,"Oronsay",202,"202_12697",2015-06-26 13:09:32,2015-06-26 14:39:30,179.875,89.9583333333333,3.87989706739714,56.053859,-6.251673,36.7175798982073,-36.3549889156587,1.38824019853436
"554",12697,"Oronsay",203,"203_12697",2015-06-26 17:39:29,2015-06-26 21:09:28,179.991666666667,209.975,1.00490192422108,56.03144,-6.227635,-57.1574993969771,-52.2641067435036,0.477630210134546
"555",12697,"Oronsay",204,"204_12697",2015-06-27 02:39:24,2015-06-27 05:09:25,329.941666666667,150.008333333333,2.82560277574469,56.006054,-6.24461,-132.579121226739,-140.433959345311,0.933112648964595
"557",12697,"Oronsay",206,"206_12697",2015-06-27 18:39:14,2015-06-27 22:09:13,NA,209.983333333333,1.17187540341036,56.034695,-6.224646,-31.3698185458473,-31.3698185458473,0.625663488784281
"558",12697,"Oronsay",207,"207_12697",2015-06-28 02:09:11,2015-06-28 05:39:11,239.958333333333,210,1.80668278858837,56.014376,-6.236592,-132.782524904014,-133.276166539993,0.834080197653796
"559",12697,"Oronsay",208,"208_12697",2015-06-28 08:39:06,2015-06-28 10:39:09,179.925,120.05,0.961897600093228,56.03109,-6.227263,-44.3380465981206,-51.442100413995,0.387102279849489
"560",12697,"Oronsay",209,"209_12697",2015-06-28 15:09:03,2015-06-28 23:39:00,269.891666666667,509.95,2.16960677824996,56.009631,-6.235689,-135.538571442001,-144.554294213077,0.692136024675002
"561",12697,"Oronsay",210,"210_12697",2015-06-29 02:38:56,2015-06-29 04:08:55,179.933333333333,89.9916666666667,1.75081772787123,56.014499,-6.235561,-134.069675968348,-134.656587118139,0.941225487645596
"562",12697,"Oronsay",211,"211_12697",2015-06-29 08:38:54,2015-06-29 10:38:56,269.983333333333,120.025,3.22693726646755,56.047135,-6.249946,-42.5092958603598,-42.5092958603598,1.77012847887179
"563",12697,"Oronsay",212,"212_12697",2015-06-29 11:08:57,2015-06-29 12:38:53,30.0166666666667,89.9333333333333,0.77400724124937,56.030811,-6.22351,-53.6104519303212,-43.191423752068,0.351749773181959
"564",12697,"Oronsay",213,"213_12697",2015-06-29 19:08:47,2015-06-29 19:38:48,389.9,30.025,0.654467200626345,56.029859,-6.222542,-46.4654554988971,-46.4654554988971,0.335716198750976
"565",12697,"Oronsay",214,"214_12697",2015-06-29 20:38:46,2015-06-29 22:08:47,59.9583333333333,90.025,0.935065749680252,56.031116,-6.226651,-66.7082444990354,-51.4383077103273,0.349209738510881
"566",12697,"Oronsay",215,"215_12697",2015-06-30 02:38:43,2015-06-30 06:08:42,269.925,209.991666666667,3.09586062216795,56.004293,-6.247603,-132.086012812585,-139.705301421353,0.93510149318777
"567",12697,"Oronsay",216,"216_12697",2015-06-30 09:08:42,2015-06-30 13:08:41,179.991666666667,239.983333333333,1.49945671137915,56.029572,-6.238424,-53.0740084487532,-73.7350455033101,0.594718031302703
"568",12697,"Oronsay",217,"217_12697",2015-06-30 14:38:38,2015-06-30 20:08:33,89.95,329.916666666667,3.10059011282897,56.004055,-6.247214,-141.933991745362,-140.669448117869,1.49647836609171
"569",12697,"Oronsay",218,"218_12697",2015-06-30 21:08:33,2015-07-01 00:38:31,60.0083333333333,209.958333333333,1.35967308099269,56.029416,-6.236156,-46.3321727790966,-71.5274682740519,0.405637548621152
"570",12697,"Oronsay",219,"219_12697",2015-07-01 03:08:29,2015-07-01 04:38:28,149.966666666667,89.9833333333333,3.05162662335842,56.004711,-6.247385,-133.025783035039,-139.480948830196,0.933440923665912
"571",12697,"Oronsay",220,"220_12697",2015-07-01 05:38:31,2015-07-01 06:08:29,60.0583333333333,29.9666666666667,0.937999528729075,56.027092,-6.200727,81.0817729811635,81.0817729811635,0.499060179174267
"573",12697,"Oronsay",222,"222_12697",2015-07-01 09:08:28,2015-07-01 14:08:24,NA,299.925,1.12482505141187,56.031303,-6.230268,-56.1729382524444,-58.1811350474463,0.507116278437382
"574",12697,"Oronsay",223,"223_12697",2015-07-01 18:38:20,2015-07-01 19:08:20,269.933333333333,30,6.69932318155975,56.084473,-6.236824,-11.7680584266542,-11.7680584266542,3.69682089957815
"575",12697,"Oronsay",224,"224_12697",2015-07-01 21:38:21,2015-07-02 01:08:19,150.016666666667,209.966666666667,1.17486872376071,56.03482,-6.224336,-49.3143978926813,-30.386268286642,0.348988813305913
"576",12697,"Oronsay",225,"225_12697",2015-07-02 03:08:15,2015-07-02 04:08:18,119.941666666667,60.05,2.01008452733507,56.013899,-6.240197,-134.250083664865,-130.380653987123,0.921232125778473
"577",12697,"Oronsay",226,"226_12697",2015-07-02 06:08:16,2015-07-02 07:08:15,119.958333333333,59.9916666666667,2.39054659742855,56.02213,-6.177637,60.2109150847492,99.84709922905,1.00825701540581
"582",12697,"Oronsay",231,"231_12697",2015-07-03 16:57:54,2015-07-03 21:57:53,NA,299.991666666667,2.81804348017437,56.006129,-6.244581,-141.251028598937,-139.678303383356,1.49670065984226
"583",12697,"Oronsay",232,"232_12697",2015-07-04 03:27:48,2015-07-04 03:57:49,329.908333333333,30.025,0.892339302407801,56.031019,-6.225878,-49.6151479502426,-49.6151479502426,0.468530250177847
"584",12697,"Oronsay",233,"233_12697",2015-07-04 06:27:46,2015-07-04 11:57:45,149.95,329.975,2.79775983530075,56.006081,-6.243969,-143.483241565572,-140.965632819058,1.49774336190082
"585",12697,"Oronsay",234,"234_12697",2015-07-04 13:27:42,2015-07-04 15:57:46,89.9583333333333,150.058333333333,1.61326881276026,56.02936,-6.24044,-75.3951041646099,-76.7000056243562,0.791479040231105
"586",12697,"Oronsay",235,"235_12697",2015-07-04 18:57:39,2015-07-04 21:27:39,179.891666666667,149.991666666667,2.80055124783694,56.005695,-6.243181,-144.980926188749,-142.100055461603,1.16507361288302
"587",12697,"Oronsay",236,"236_12697",2015-07-05 02:57:36,2015-07-05 04:27:34,NA,89.9666666666667,1.73397870050038,56.01494,-6.235937,-132.898354155533,-132.898354155533,0.94374539037613
"588",12697,"Oronsay",237,"237_12697",2015-07-05 06:57:35,2015-07-05 09:57:34,150.025,179.975,2.77743989707885,56.005552,-6.242239,-133.120252286301,-142.645557870642,0.847818311830458
"589",12697,"Oronsay",238,"238_12697",2015-07-05 13:27:30,2015-07-05 16:57:28,209.933333333333,209.975,1.53565027769861,56.027096,-6.239964,-59.6167780786171,-84.8794378345013,0.556175889537231
"590",12697,"Oronsay",239,"239_12697",2015-07-05 17:57:28,2015-07-05 22:27:25,60,269.941666666667,2.78344185887331,56.005533,-6.242354,-141.891604381068,-142.820824515233,1.50515834453038
"591",12697,"Oronsay",240,"240_12697",2015-07-06 02:57:21,2015-07-06 05:27:23,269.933333333333,150.033333333333,1.72005071727258,56.014931,-6.235617,-133.278683859236,-133.278683859236,0.934219907962223
"597",12697,"Oronsay",246,"246_12697",2015-07-07 14:27:01,2015-07-07 15:57:01,NA,90.0083333333333,7.18813730171917,56.089866,-6.206605,32.8990077145092,4.21996303725525,3.09947386016941
"598",12697,"Oronsay",247,"247_12697",2015-07-07 16:27:01,2015-07-07 17:56:59,29.9916666666667,89.9666666666667,1.53793393453481,56.029629,-6.239039,-53.5615189885565,-74.3969428028528,0.557209174689825
"599",12697,"Oronsay",248,"248_12697",2015-07-07 20:56:57,2015-07-07 21:56:57,179.975,59.9916666666667,2.77730581049991,56.005656,-6.242481,-142.354606478007,-142.354606478007,1.51755935722412
"600",12697,"Oronsay",249,"249_12697",2015-07-08 03:26:55,2015-07-08 04:26:54,329.975,59.9833333333333,1.62313814702069,56.02863,-6.240926,-91.3876092799292,-78.8555667119577,0.651010320947602
"601",12697,"Oronsay",250,"250_12697",2015-07-08 04:56:53,2015-07-08 05:56:54,29.975,60.0166666666667,0.936935554116445,56.030695,-6.227322,-54.9425557815981,-54.9425557815981,0.492215556055642
"602",12697,"Oronsay",251,"251_12697",2015-07-08 15:26:47,2015-07-08 18:56:46,569.883333333333,209.991666666667,1.5536471137953,56.027805,-6.240076,-48.1951759263753,-82.1037529344535,0.476148992500723
"603",12697,"Oronsay",252,"252_12697",2015-07-08 20:26:44,2015-07-08 20:56:44,89.9583333333333,30,0.952354937235048,56.031486,-6.204589,45.6120656859089,45.6120656859089,0.509032345335357
"604",12697,"Oronsay",253,"253_12697",2015-07-09 03:26:40,2015-07-09 04:26:44,389.941666666667,60.0666666666667,0.890133629725298,56.031319,-6.22529,-45.7901238372699,-45.7901238372699,0.471734946583206
"605",12697,"Oronsay",254,"254_12697",2015-07-09 05:26:41,2015-07-09 05:56:42,59.9416666666667,30.0166666666667,2.58324787991317,56.03123,-6.17535,76.5983603112686,76.5983603112686,1.40435236013828
"606",12697,"Oronsay",255,"255_12697",2015-07-09 07:26:38,2015-07-09 07:56:41,89.9333333333333,30.05,0.974986117251985,56.030678,-6.228111,-56.4167196460389,-56.4167196460389,0.516397037643147
"607",12697,"Oronsay",256,"256_12697",2015-07-09 09:56:40,2015-07-09 10:26:42,119.991666666667,30.0333333333333,3.01434853601166,56.000263,-6.198007,159.482943489722,159.482943489722,1.64440070548735
"608",12697,"Oronsay",257,"257_12697",2015-07-09 15:01:36,2015-07-09 17:21:33,274.891666666667,139.95,1.07357142337136,56.031369,-6.229162,-59.3628335078575,-54.8288190205733,0.759731678843187
"609",12697,"Oronsay",258,"258_12697",2015-07-09 18:41:32,2015-07-09 20:21:33,79.9833333333333,100.025,0.88041348149009,56.030034,-6.227069,-61.5892858719906,-58.423676923843,0.535627507076251
"610",12697,"Oronsay",259,"259_12697",2015-07-10 02:16:28,2015-07-10 04:16:30,354.916666666667,120.033333333333,1.74540142248975,56.015067,-6.23639,-128.573947141781,-132.077600085704,0.75328490992726
"611",12697,"Oronsay",260,"260_12697",2015-07-10 05:16:27,2015-07-10 08:46:25,59.95,209.966666666667,0.945361945797717,56.031307,-6.226562,-46.8326791661665,-49.7386416483769,0.396923552824068
"612",12697,"Oronsay",261,"261_12697",2015-07-10 12:46:23,2015-07-10 13:16:23,239.966666666667,29.9916666666667,2.79215124890388,56.006284,-6.244265,-140.208354300988,-140.208354300988,1.51530658581792
"613",12697,"Oronsay",262,"262_12697",2015-07-10 16:46:19,2015-07-10 20:46:17,209.933333333333,239.966666666667,1.05562540396535,56.030396,-6.229999,-57.9565292289661,-61.2197219810404,0.495609229965434
"614",12697,"Oronsay",263,"263_12697",2015-07-11 02:46:13,2015-07-11 03:46:13,359.941666666667,59.9916666666667,1.75474277744132,56.014587,-6.235801,-136.633914518312,-136.633914518312,0.915278219684912
"615",12697,"Oronsay",264,"264_12697",2015-07-11 05:46:13,2015-07-11 09:46:13,120.008333333333,240,0.998161696865789,56.031088,-6.228019,-44.2633651193106,-53.4268279930975,0.40196016181141
"616",12697,"Oronsay",265,"265_12697",2015-07-11 18:16:06,2015-07-11 21:16:03,509.883333333333,179.941666666667,1.02166750143432,56.031549,-6.227822,-56.4105097240105,-51.9805674755152,0.481360400610879
"617",12697,"Oronsay",266,"266_12697",2015-07-12 02:46:01,2015-07-12 05:15:58,329.966666666667,149.958333333333,1.87771658680156,56.014813,-6.238793,-129.584853275767,-129.584853275767,1.0274348323614
"618",12697,"Oronsay",267,"267_12697",2015-07-12 07:16:00,2015-07-12 10:46:03,120.033333333333,210.041666666667,1.48500193637374,56.029456,-6.238246,-53.4429167210328,-74.5938795509793,0.521150287179594
"619",12697,"Oronsay",268,"268_12697",2015-07-12 18:45:51,2015-07-12 21:45:53,479.8,180.033333333333,0.969225770807431,56.033923,-6.219424,-16.7696773580992,-16.7696773580992,0.508716159835567
"620",12697,"Oronsay",269,"269_12697",2015-07-13 02:45:48,2015-07-13 05:15:46,299.925,149.966666666667,1.72966014106033,56.015042,-6.23601,-134.828895882399,-132.548557075202,0.544734654488059
"621",12697,"Oronsay",270,"270_12697",2015-07-13 06:45:49,2015-07-13 07:15:47,90.0416666666667,29.975,2.40891231557624,56.011364,-6.186258,131.81420620657,131.81420620657,1.31553370492628
"622",12697,"Oronsay",271,"271_12697",2015-07-13 08:45:46,2015-07-13 12:15:42,89.975,209.933333333333,1.03165206735111,56.031504,-6.228103,-51.6735792185072,-52.0222115462326,0.531946359608465
"623",12697,"Oronsay",272,"272_12697",2015-07-13 19:15:37,2015-07-13 21:45:37,419.916666666667,150.008333333333,1.32241056607,56.035928,-6.225653,-96.0919867148617,-28.6254476660053,0.557061679679648
"624",12697,"Oronsay",273,"273_12697",2015-07-14 00:15:37,2015-07-14 00:45:36,149.991666666667,29.9916666666667,0.839811380556917,56.031836,-6.222808,-37.7417576637887,-37.7417576637887,0.423875623026099
"626",12697,"Oronsay",275,"275_12697",2015-07-14 08:45:36,2015-07-14 12:45:30,NA,239.9,0.967146457053044,56.031477,-6.226756,-50.3858565507804,-50.3858565507804,0.503106091042185
"627",12697,"Oronsay",276,"276_12697",2015-07-14 19:15:24,2015-07-14 19:45:23,389.9,29.9916666666667,4.91920865823256,56.05145,-6.151627,54.0797939121222,54.0797939121222,2.68277702470712
"628",12697,"Oronsay",277,"277_12697",2015-07-14 20:15:23,2015-07-14 23:45:21,29.9916666666667,209.966666666667,0.745370446185754,56.030393,-6.223659,-35.355058865963,-46.103572192257,0.256463095786081
"629",12697,"Oronsay",278,"278_12697",2015-07-15 02:45:20,2015-07-15 04:15:19,179.991666666667,89.975,1.92690257349966,56.013638,-6.237999,-133.266974745874,-133.266974745874,1.05237502525456
"630",12697,"Oronsay",279,"279_12697",2015-07-15 05:45:20,2015-07-15 06:45:18,90.025,59.9666666666667,3.57505231498408,56.042142,-6.166455,98.2469274399721,59.1187680634412,1.093747890177
"631",12697,"Oronsay",280,"280_12697",2015-07-15 08:45:20,2015-07-15 10:45:15,120.033333333333,119.908333333333,0.700270667510663,56.029923,-6.223485,-48.8874046110141,-48.8874046110141,0.364088804647804
"632",12697,"Oronsay",281,"281_12697",2015-07-15 11:15:17,2015-07-15 12:15:15,30.0333333333333,59.9666666666667,1.54503260432523,56.027798,-6.239938,-81.8262351430043,-81.8262351430043,0.829552438186463
"633",12697,"Oronsay",282,"282_12697",2015-07-15 12:41:41,2015-07-15 14:19:38,26.4333333333333,97.9583333333333,0.745333583574967,56.030434,-6.223579,-48.5315857783666,-46.7246831942088,0.332728744605211
"634",12697,"Oronsay",283,"283_12697",2015-07-15 20:21:03,2015-07-15 22:51:00,NA,149.95,5.707529120846,56.056799,-6.142977,66.2166483880742,52.5555579118561,2.07536491113881
"635",12697,"Oronsay",284,"284_12697",2015-07-16 09:50:54,2015-07-16 10:20:52,659.908333333333,29.9583333333333,0.949547037965557,56.030971,-6.227183,-52.5213343829516,-52.5213343829516,0.505752734730503
"636",12703,"Oronsay",1,"1_12703",2014-06-06 10:10:04,2014-06-06 10:35:05,NA,25.0166666666667,0.303784206951877,56.017443,-6.274134,-96.8659176277196,-97.6814339711481,0.156808786424538
"637",12703,"Oronsay",2,"2_12703",2014-06-06 11:40:02,2014-06-06 16:10:05,64.95,270.058333333333,1.06286682473824,56.013128,-6.253748,84.0139542584648,95.1778659002898,1.08375171249488
"638",12703,"Oronsay",3,"3_12703",2014-06-06 18:30:01,2014-06-07 01:54:59,139.925,444.975,1.87142820945818,55.99934,-6.26603,71.2986594609054,170.149553191759,1.53248960759306
"639",12703,"Oronsay",4,"4_12703",2014-06-07 03:34:57,2014-06-07 03:54:56,99.9583333333333,19.9916666666667,0.36765827194723,56.018563,-6.273717,-29.9217324124681,-29.9217324124681,0.129165780296234
"641",12703,"Oronsay",6,"6_12703",2014-06-07 15:15:00,2014-06-07 18:34:59,NA,199.983333333333,1.13617911492546,56.018135,-6.252185,75.0365748928294,84.6095814910552,0.702867077078975
"642",12703,"Oronsay",7,"7_12703",2014-06-08 04:09:57,2014-06-08 06:39:53,574.958333333333,149.941666666667,1.12319666093646,56.017268,-6.252133,88.7350883406284,89.3638322123691,0.381868647985855
"643",12703,"Oronsay",8,"8_12703",2014-06-08 20:09:51,2014-06-09 01:39:51,NA,330.008333333333,1.48356433245225,56.00836,-6.250513,98.6101023354759,125.826366838555,0.481810172601256
"644",12703,"Oronsay",9,"9_12703",2014-06-09 06:09:50,2014-06-09 06:39:50,269.983333333333,29.9916666666667,1.01086231865029,56.016887,-6.253869,92.0267176677046,92.0267176677046,0.443671198000363
"645",12703,"Oronsay",10,"10_12703",2014-06-09 08:39:49,2014-06-09 09:09:51,119.983333333333,30.0333333333333,0.309008422221947,56.018089,-6.273262,-20.4144206966926,-20.4144206966926,0.0629716225192533
"647",12703,"Oronsay",12,"12_12703",2014-06-09 22:10:46,2014-06-10 01:40:43,NA,209.958333333333,1.75916264580969,56.000333,-6.266355,166.937423563334,168.107428282191,0.853047401072387
"648",12703,"Oronsay",13,"13_12703",2014-06-10 08:40:54,2014-06-10 09:11:03,420.175,30.1583333333333,0.938819745068002,56.015229,-6.25501,97.5147483105419,97.5147483105419,0.412344621109265
"649",12703,"Oronsay",14,"14_12703",2014-06-10 16:11:04,2014-06-10 17:11:00,NA,59.9333333333333,1.04097743965761,56.021375,-6.256342,65.0468529243516,65.0468529243516,0.462883654981401
"650",12703,"Oronsay",15,"15_12703",2014-06-10 19:40:58,2014-06-11 00:40:51,149.958333333333,299.883333333333,1.76591723693051,56.000281,-6.266231,70.1526672874401,167.277477363312,0.445282466067255
"757",12703,"Oronsay",122,"122_12703",2014-07-21 14:44:59,2014-07-21 17:44:49,NA,179.833333333333,0.94216524521581,56.015154,-6.254969,78.4367344754894,100.7364836517,0.240399761510898
"789",12706,"Oronsay",1,"1_12706",2014-06-04 13:02:49,2014-06-04 16:42:47,NA,219.966666666667,0.859672033102876,56.018167,-6.219815,-178.204201138826,-162.147999562477,0.27136772233673
"790",12706,"Oronsay",2,"2_12706",2014-06-04 19:22:40,2014-06-04 20:02:40,159.875,40,0.600382961147046,56.020277,-6.217893,-167.14480589797,-164.953204196178,0.462558631380272
"791",12706,"Oronsay",3,"3_12706",2014-06-05 04:22:34,2014-06-05 04:42:34,499.9,20,0.622012857903363,56.020376,-6.219474,-161.83964924122,-161.83964924122,0.456078139938594
"792",12706,"Oronsay",4,"4_12706",2014-06-05 05:02:33,2014-06-05 05:22:33,19.9916666666667,19.9916666666667,0.376923675787102,56.02241,-6.217969,-160.060728009228,-160.060728009228,0.291428462494194
"793",12706,"Oronsay",5,"5_12706",2014-06-05 05:42:33,2014-06-05 06:02:33,20,20,0.593525533120951,56.020523,-6.218909,-157.422664618799,-157.422664618799,0.475118910843221
"794",12706,"Oronsay",6,"6_12706",2014-06-05 07:02:32,2014-06-05 07:22:32,59.9833333333333,20,0.35713414136399,56.022596,-6.217932,-155.816311290197,-155.816311290197,0.2925173438139
"795",12706,"Oronsay",7,"7_12706",2014-06-05 10:02:34,2014-06-05 10:42:29,160.033333333333,39.925,0.790369076520239,56.018799,-6.219682,-160.953029275716,-161.998292788796,0.637084153735752
"796",12706,"Oronsay",8,"8_12706",2014-06-05 11:22:29,2014-06-05 12:22:29,39.9916666666667,60.0083333333333,6.45018143299923,56.023657,-6.112106,80.9084333695687,91.5797549586525,5.11049709222837
"797",12706,"Oronsay",9,"9_12706",2014-06-05 14:22:30,2014-06-05 15:17:30,120.016666666667,55,7.03669024134528,56.035729,-6.104118,80.5198120643077,80.5198120643077,5.8464861445353
"798",12706,"Oronsay",10,"10_12706",2014-06-05 17:17:31,2014-06-05 17:47:28,120.016666666667,29.9416666666667,0.607325006525966,56.0202,-6.217802,-166.078001328747,-166.078001328747,0.327153325359856
"799",12706,"Oronsay",11,"11_12706",2014-06-05 18:17:25,2014-06-05 18:47:25,29.95,30,0.513137234173112,56.020965,-6.216965,-169.287001511638,-169.287001511638,0.267744177546244
"800",12706,"Oronsay",12,"12_12706",2014-06-05 19:47:23,2014-06-05 20:47:22,59.9666666666667,59.9916666666667,7.22745807823394,56.036616,-6.101281,80.1164327917083,80.1164327917083,4.01351937003401
"801",12706,"Oronsay",13,"13_12706",2014-06-05 23:17:24,2014-06-06 00:17:21,150.033333333333,59.9416666666667,5.99278348603897,56.034359,-6.120687,80.891222799505,80.891222799505,3.28028524715179
"802",12706,"Oronsay",14,"14_12706",2014-06-06 02:17:19,2014-06-06 03:47:18,119.975,89.9833333333333,0.65517357942353,56.020567,-6.221228,-150.142763463386,-145.781135159435,0.201266256726853
"803",12706,"Oronsay",15,"15_12706",2014-06-06 05:17:17,2014-06-06 05:47:17,89.9833333333333,29.9916666666667,0.570004423201162,56.020494,-6.217413,-168.886304434543,-168.886304434543,0.305500027583743
"804",12706,"Oronsay",16,"16_12706",2014-06-06 07:17:16,2014-06-06 10:22:11,89.9833333333333,184.925,17.6211369161789,55.873177,-6.292042,161.867887301156,-164.213725621222,24.9456944184715
"805",12706,"Oronsay",17,"17_12706",2014-06-06 10:37:11,2014-06-06 10:52:10,15,14.9833333333333,3.65250450087588,56.017496,-6.272303,-103.955128462118,-103.955128462118,6.18371362974074
"806",12706,"Oronsay",18,"18_12706",2014-06-06 11:07:10,2014-06-06 11:22:10,14.9916666666667,15,3.63880104987889,56.017582,-6.272115,-103.979410236274,-103.979410236274,6.15181515215249
"807",12706,"Oronsay",19,"19_12706",2014-06-06 11:37:12,2014-06-06 12:02:09,15.0333333333333,24.95,3.64470056647147,56.017505,-6.272178,-104.033419021955,-104.033419021955,6.12103557713836
"808",12706,"Oronsay",20,"20_12706",2014-06-06 12:12:09,2014-06-06 12:27:10,10,15.025,3.6468050100168,56.017501,-6.272211,-104.107881100041,-104.107881100041,3.05000597663676
"809",12706,"Oronsay",21,"21_12706",2014-06-06 12:37:13,2014-06-06 13:02:10,10.0416666666667,24.95,3.64526435535251,56.017974,-6.272392,-103.283927425981,-103.283927425981,6.12935354222271
"810",12706,"Oronsay",22,"22_12706",2014-06-06 13:12:12,2014-06-06 13:27:11,10.0333333333333,14.9833333333333,2.59907353044975,56.019505,-6.255783,-104.883526281239,-104.883526281239,2.1792438848719
"811",12706,"Oronsay",23,"23_12706",2014-06-06 14:02:15,2014-06-06 14:47:14,35.075,44.975,2.46664223373808,56.019621,-6.253639,-105.010615335413,-105.010615335413,349.900135442833
"812",12706,"Oronsay",24,"24_12706",2014-06-06 15:37:16,2014-06-06 15:52:09,50.0333333333333,14.8916666666667,1.41088829807665,56.02406,-6.237981,-99.0196060935599,-99.0196060935599,2.23966156072649
"813",12706,"Oronsay",25,"25_12706",2014-06-06 18:27:12,2014-06-06 18:42:10,155.05,14.9583333333333,1.50335066999806,56.026186,-6.19142,89.5144363927497,89.5144363927497,2.37807949217086
"814",12706,"Oronsay",26,"26_12706",2014-06-06 18:57:09,2014-06-06 19:27:07,14.9833333333333,29.9666666666667,0.61642791502194,56.020093,-6.217624,-160.992621592109,-160.992621592109,0.898482554568228
"815",12706,"Oronsay",27,"27_12706",2014-06-06 19:42:06,2014-06-06 19:57:08,14.9916666666667,15.025,1.0942555291081,56.031325,-6.201364,53.4617274178526,53.4617274178526,0.909065639765494
"816",12706,"Oronsay",28,"28_12706",2014-06-06 20:12:08,2014-06-06 21:27:05,15,74.95,6.19070909795106,56.001067,-6.126341,43.5838368874696,115.99346017481,5.67442104695314
"817",12706,"Oronsay",29,"29_12706",2014-06-06 21:42:05,2014-06-06 22:27:05,15,45,10.2697265636255,56.070233,-6.071377,62.818570350342,59.6238556601702,11.018810866841
"818",12706,"Oronsay",30,"30_12706",2014-06-06 22:42:04,2014-06-06 22:57:04,14.9916666666667,14.9916666666667,10.1812233710371,56.071635,-6.074435,59.6114796277414,59.6114796277414,8.4961828970945
"819",12706,"Oronsay",31,"31_12706",2014-06-06 23:12:04,2014-06-06 23:27:04,15,15,10.5806957905832,56.075351,-6.070937,58.2980262045587,58.2980262045587,8.82572836471413
"820",12706,"Oronsay",32,"32_12706",2014-06-06 23:42:04,2014-06-06 23:57:04,15,15,10.565381117434,56.077723,-6.073926,56.3721943899346,56.3721943899346,8.74573596225972
"821",12706,"Oronsay",33,"33_12706",2014-06-07 00:12:04,2014-06-07 00:27:03,15,14.9916666666667,10.4985013659863,56.079648,-6.07756,54.8273646314241,54.8273646314241,8.73599679965695
